#! time [s],	camera1/temperature_degC,	laser1/line1/measured_power,	laser1/line1/set_power,	laser2/line1/measured_power,	laser2/line1/set_power,	stagex/position,	stagex/velocity,	stagey/position,	stagey/velocity,	stagez/position,	stagez/velocity,	transmission/line1/measured_power,	transmission/line1/set_power
433.435,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
434.013,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
434.6,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
435.171,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
435.764,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
436.375,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
436.962,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
437.545,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
438.117,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
438.71,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
439.319,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
439.897,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
440.49,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
441.053,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
441.655,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
442.234,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
442.791,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
443.354,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
443.956,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
444.543,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
445.14,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
445.744,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
446.334,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
446.97,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
447.576,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
448.17,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
448.755,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
449.354,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
449.954,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
450.543,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
451.152,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
451.734,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
452.335,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
452.941,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
453.54,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
454.131,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
454.721,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
455.314,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
455.915,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
456.522,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
457.115,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
457.7,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
458.304,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
458.893,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
459.502,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
460.098,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
460.682,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
461.283,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
461.873,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
462.482,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
463.066,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
463.663,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
464.264,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
464.857,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
465.47,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
466.043,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
466.642,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
467.244,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
467.835,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
468.452,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
469.063,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
469.665,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
470.262,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
470.856,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
471.47,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
472.043,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
472.65,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
473.204,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
473.756,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
474.364,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
474.958,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
475.512,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
476.063,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
476.643,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
477.185,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
477.774,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
478.331,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
478.926,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
479.523,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
480.09,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
480.636,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
481.187,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
481.758,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
482.316,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
482.873,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
483.421,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
483.984,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
484.546,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
485.097,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
485.654,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
486.219,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
486.765,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
487.333,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
487.873,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
488.44,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
489.041,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
489.594,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
490.151,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
490.71,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
491.303,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
491.865,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
492.415,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
492.984,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
493.53,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
494.088,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
494.658,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
495.21,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
495.807,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
496.353,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
496.911,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
497.502,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
498.073,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
498.623,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
499.185,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
499.782,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
500.359,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
500.926,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
501.485,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
502.082,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
502.642,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
503.202,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
503.793,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
504.344,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
504.916,	-77.949,	25,	25,	25,	25,	-614.873,	0,	2200.47,	0,	2086.52,	0,	0,	356
