# number, position 1[micrometer], ideal position 1 [micrometer] 
697, 385.620299999999986, 385.634800000004248
698, 385.433999999999969, 385.434800000004259
699, 385.220100000000002, 385.23480000000427
700, 385.026900000000012, 385.034800000004282
701, 384.833700000000022, 384.834800000004293
702, 384.626699999999971, 384.634800000004304
703, 384.426600000000008, 384.434800000004316
704, 384.226499999999987, 384.234800000004327
705, 384.026399999999967, 384.034800000004338
706, 383.833199999999977, 383.83480000000435
707, 383.61930000000001, 383.634800000004361
708, 383.432999999999993, 383.434800000004373
709, 383.232899999999972, 383.234800000004384
710, 383.025899999999979, 383.034800000004395
711, 382.825800000000015, 382.834800000004407
712, 382.625699999999995, 382.634800000004418
713, 382.418700000000001, 382.434800000004429
714, 382.218599999999981, 382.234800000004441
715, 382.032300000000021, 382.034800000004452
716, 381.8322, 381.834800000004464
717, 381.625200000000007, 381.634800000004475
718, 381.425099999999986, 381.434800000004486
719, 381.224999999999966, 381.234800000004498
720, 381.024900000000002, 381.034800000004509
721, 380.824799999999982, 380.83480000000452
722, 380.624700000000018, 380.634800000004532
723, 380.431499999999971, 380.434800000004543
724, 380.224499999999978, 380.234800000004554
725, 380.031299999999987, 380.034800000004566
726, 379.831199999999967, 379.834800000004577
727, 379.631100000000004, 379.634800000004589
728, 379.42410000000001, 379.4348000000046
729, 379.244699999999966, 379.234800000004611
730, 379.037699999999973, 379.034800000004623
731, 378.830699999999979, 378.834800000004634
732, 378.630600000000015, 378.634800000004645
733, 378.423600000000022, 378.434800000004657
734, 378.223500000000001, 378.234800000004668
735, 378.023399999999981, 378.03480000000468
736, 377.837100000000021, 377.834800000004691
737, 377.637, 377.634800000004702
738, 377.430000000000007, 377.434800000004714
739, 377.229899999999986, 377.234800000004725
740, 377.029799999999966, 377.034800000004736
741, 376.829700000000003, 376.834800000004748
742, 376.622700000000009, 376.634800000004759
743, 376.429500000000019, 376.43480000000477
744, 376.236299999999972, 376.234800000004782
745, 376.029299999999978, 376.034800000004793
746, 375.829200000000014, 375.834800000004805
747, 375.629099999999994, 375.634800000004816
748, 375.428999999999974, 375.434800000004827
749, 375.22890000000001, 375.234800000004839
750, 375.03570000000002, 375.03480000000485
751, 374.835599999999999, 374.834800000004861
752, 374.628600000000006, 374.634800000004873
753, 374.435400000000016, 374.434800000004884
754, 374.228400000000022, 374.234800000004896
755, 374.028300000000002, 374.034800000004907
756, 373.821300000000008, 373.834800000004918
757, 373.628100000000018, 373.63480000000493
758, 373.434899999999971, 373.434800000004941
759, 373.227899999999977, 373.234800000004952
760, 373.034699999999987, 373.034800000004964
761, 372.827699999999993, 372.834800000004975
762, 372.634500000000003, 372.634800000004986
763, 372.420599999999979, 372.434800000004998
764, 372.227399999999989, 372.234800000005009
765, 372.041099999999972, 372.034800000005021
766, 371.820299999999975, 371.834800000005032
767, 371.627099999999984, 371.634800000005043
768, 371.420099999999991, 371.434800000005055
769, 371.226900000000001, 371.234800000005066
770, 371.02679999999998, 371.034800000005077
771, 370.83359999999999, 370.834800000005089
772, 370.63349999999997, 370.6348000000051
773, 370.426499999999976, 370.434800000005112
774, 370.233299999999986, 370.234800000005123
775, 370.026299999999992, 370.034800000005134
776, 369.819299999999998, 369.834800000005146
777, 369.619199999999978, 369.634800000005157
778, 369.432900000000018, 369.434800000005168
779, 369.232799999999997, 369.23480000000518
780, 369.025800000000004, 369.034800000005191
781, 368.832600000000014, 368.834800000005202
782, 368.62560000000002, 368.634800000005214
783, 368.439300000000003, 368.434800000005225
784, 368.218500000000006, 368.234800000005237
785, 368.025300000000016, 368.034800000005248
786, 367.832099999999969, 367.834800000005259
787, 367.618200000000002, 367.634800000005271
788, 367.425000000000011, 367.434800000005282
789, 367.224899999999991, 367.234800000005293
790, 367.024799999999971, 367.034800000005305
791, 366.824700000000007, 366.834800000005316
792, 366.624599999999987, 366.634800000005328
793, 366.431399999999996, 366.434800000005339
794, 366.231299999999976, 366.23480000000535
795, 366.031200000000013, 366.034800000005362
796, 365.831099999999992, 365.834800000005373
797, 365.630999999999972, 365.634800000005384
798, 365.430900000000008, 365.434800000005396
799, 365.230799999999988, 365.234800000005407
800, 365.037599999999998, 365.034800000005418
801, 364.830600000000004, 364.83480000000543
802, 364.644299999999987, 364.634800000005441
803, 364.43040000000002, 364.434800000005453
804, 364.2303, 364.234800000005464
805, 364.030199999999979, 364.034800000005475
806, 363.823199999999986, 363.834800000005487
807, 363.629999999999995, 363.634800000005498
808, 363.429899999999975, 363.434800000005509
809, 363.229800000000012, 363.234800000005521
810, 363.029699999999991, 363.034800000005532
811, 362.822699999999998, 362.834800000005544
812, 362.643300000000011, 362.634800000005555
813, 362.422500000000014, 362.434800000005566
814, 362.236199999999997, 362.234800000005578
815, 362.036099999999976, 362.034800000005589
816, 361.829099999999983, 361.8348000000056
817, 361.629000000000019, 361.634800000005612
818, 361.428899999999999, 361.434800000005623
819, 361.221900000000005, 361.234800000005635
820, 361.021799999999985, 361.034800000005646
821, 360.828599999999994, 360.834800000005657
822, 360.642299999999977, 360.634800000005669
823, 360.428400000000011, 360.43480000000568
824, 360.22829999999999, 360.234800000005691
825, 360.02819999999997, 360.034800000005703
826, 359.828100000000006, 359.834800000005714
827, 359.627999999999986, 359.634800000005725
828, 359.434799999999996, 359.434800000005737
829, 359.234699999999975, 359.234800000005748
830, 359.020800000000008, 359.03480000000576
831, 358.827600000000018, 358.834800000005771
832, 358.627499999999998, 358.634800000005782
833, 358.427399999999977, 358.434800000005794
834, 358.227300000000014, 358.234800000005805
835, 358.034099999999967, 358.034800000005816
836, 357.834000000000003, 357.834800000005828
837, 357.62700000000001, 357.634800000005839
838, 357.426899999999989, 357.434800000005851
839, 357.226799999999969, 357.234800000005862
840, 357.019799999999975, 357.034800000005873
841, 356.826599999999985, 356.834800000005885
842, 356.626500000000021, 356.634800000005896
843, 356.433299999999974, 356.434800000005907
844, 356.219400000000007, 356.234800000005919
845, 356.03309999999999, 356.03480000000593
846, 355.826099999999997, 355.834800000005941
847, 355.632900000000006, 355.634800000005953
848, 355.418999999999983, 355.434800000005964
849, 355.232699999999966, 355.234800000005976
850, 355.025699999999972, 355.034800000005987
851, 354.825600000000009, 354.834800000005998
852, 354.632400000000018, 354.63480000000601
853, 354.425399999999968, 354.434800000006021
854, 354.225300000000004, 354.234800000006032
855, 354.018300000000011, 354.034800000006044
856, 353.831999999999994, 353.834800000006055
857, 353.638800000000003, 353.634800000006067
858, 353.42489999999998, 353.434800000006078
859, 353.224800000000016, 353.234800000006089
860, 353.024699999999996, 353.034800000006101
861, 352.824599999999975, 352.834800000006112
862, 352.617599999999982, 352.634800000006123
863, 352.431300000000022, 352.434800000006135
864, 352.238099999999974, 352.234800000006146
865, 352.031099999999981, 352.034800000006157
866, 351.837899999999991, 351.834800000006169
867, 351.630899999999997, 351.63480000000618
868, 351.430799999999977, 351.434800000006192
869, 351.230700000000013, 351.234800000006203
870, 351.030599999999993, 351.034800000006214
871, 350.837400000000002, 350.834800000006226
872, 350.623499999999979, 350.634800000006237
873, 350.430299999999988, 350.434800000006248
874, 350.230199999999968, 350.23480000000626
875, 350.030100000000004, 350.034800000006271
876, 349.829999999999984, 349.834800000006283
877, 349.636799999999994, 349.634800000006294
878, 349.436699999999973, 349.434800000006305
879, 349.23660000000001, 349.234800000006317
880, 349.022699999999986, 349.034800000006328
881, 348.829499999999996, 348.834800000006339
882, 348.629399999999976, 348.634800000006351
883, 348.422399999999982, 348.434800000006362
884, 348.229199999999992, 348.234800000006373
885, 348.036000000000001, 348.034800000006385
886, 347.835899999999981, 347.834800000006396
887, 347.628899999999987, 347.634800000006408
888, 347.428799999999967, 347.434800000006419
889, 347.235599999999977, 347.23480000000643
890, 347.02170000000001, 347.034800000006442
891, 346.835399999999993, 346.834800000006453
892, 346.628399999999999, 346.634800000006464
893, 346.428299999999979, 346.434800000006476
894, 346.228200000000015, 346.234800000006487
895, 346.028099999999995, 346.034800000006499
896, 345.827999999999975, 345.83480000000651
897, 345.627900000000011, 345.634800000006521
898, 345.434700000000021, 345.434800000006533
899, 345.248400000000004, 345.234800000006544
900, 345.020699999999977, 345.034800000006555
901, 344.834400000000016, 344.834800000006567
902, 344.620499999999993, 344.634800000006578
903, 344.427300000000002, 344.434800000006589
904, 344.220300000000009, 344.234800000006601
905, 344.027100000000019, 344.034800000006612
906, 343.833899999999971, 343.834800000006624
907, 343.626899999999978, 343.634800000006635
908, 343.433699999999988, 343.434800000006646
909, 343.219800000000021, 343.234800000006658
910, 343.033500000000004, 343.034800000006669
911, 342.82650000000001, 342.83480000000668
912, 342.62639999999999, 342.634800000006692
913, 342.433199999999999, 342.434800000006703
914, 342.226200000000006, 342.234800000006715
915, 342.026099999999985, 342.034800000006726
916, 341.826000000000022, 341.834800000006737
917, 341.625900000000001, 341.634800000006749
918, 341.432700000000011, 341.43480000000676
919, 341.218799999999987, 341.234800000006771
920, 341.03249999999997, 341.034800000006783
921, 340.825499999999977, 340.834800000006794
922, 340.625400000000013, 340.634800000006805
923, 340.432199999999966, 340.434800000006817
924, 340.225199999999973, 340.234800000006828
925, 340.025100000000009, 340.03480000000684
926, 339.818100000000015, 339.834800000006851
927, 339.624899999999968, 339.634800000006862
928, 339.431699999999978, 339.434800000006874
929, 339.224699999999984, 339.234800000006885
930, 339.024600000000021, 339.034800000006896
931, 338.831399999999974, 338.834800000006908
932, 338.63130000000001, 338.634800000006919
933, 338.424300000000017, 338.434800000006931
934, 338.238, 338.234800000006942
935, 338.037899999999979, 338.034800000006953
936, 337.824000000000012, 337.834800000006965
937, 337.630800000000022, 337.634800000006976
938, 337.430700000000002, 337.434800000006987
939, 337.230599999999981, 337.234800000006999
940, 337.030500000000018, 337.03480000000701
941, 336.837299999999971, 336.834800000007021
942, 336.637200000000007, 336.634800000007033
943, 336.430200000000013, 336.434800000007044
944, 336.230099999999993, 336.234800000007056
945, 336.023099999999999, 336.034800000007067
946, 335.822999999999979, 335.834800000007078
947, 335.629799999999989, 335.63480000000709
948, 335.429699999999968, 335.434800000007101
949, 335.236499999999978, 335.234800000007112
950, 335.029499999999985, 335.034800000007124
951, 334.829400000000021, 334.834800000007135
952, 334.636199999999974, 334.634800000007147
953, 334.42919999999998, 334.434800000007158
954, 334.23599999999999, 334.234800000007169
955, 334.028999999999996, 334.034800000007181
956, 333.828899999999976, 333.834800000007192
957, 333.628800000000012, 333.634800000007203
958, 333.421800000000019, 333.434800000007215
959, 333.228599999999972, 333.234800000007226
960, 333.028500000000008, 333.034800000007237
961, 332.828399999999988, 332.834800000007249
962, 332.635199999999998, 332.63480000000726
963, 332.435099999999977, 332.434800000007272
964, 332.228099999999984, 332.234800000007283
965, 332.02800000000002, 332.034800000007294
966, 331.834799999999973, 331.834800000007306
967, 331.627799999999979, 331.634800000007317
968, 331.413900000000012, 331.434800000007328
969, 331.227599999999995, 331.23480000000734
970, 331.034400000000005, 331.034800000007351
971, 330.827400000000011, 330.834800000007363
972, 330.627299999999991, 330.634800000007374
973, 330.434100000000001, 330.434800000007385
974, 330.23399999999998, 330.234800000007397
975, 330.020100000000014, 330.034800000007408
976, 329.826899999999966, 329.834800000007419
977, 329.633699999999976, 329.634800000007431
978, 329.426699999999983, 329.434800000007442
979, 329.212800000000016, 329.234800000007453
980, 329.026499999999999, 329.034800000007465
981, 328.826399999999978, 328.834800000007476
982, 328.626300000000015, 328.634800000007488
983, 328.433099999999968, 328.434800000007499
984, 328.246800000000007, 328.23480000000751
985, 328.01909999999998, 328.034800000007522
986, 327.839699999999993, 327.834800000007533
987, 327.618899999999996, 327.634800000007544
988, 327.425700000000006, 327.434800000007556
989, 327.211799999999982, 327.234800000007567
990, 327.025500000000022, 327.034800000007579
991, 326.832299999999975, 326.83480000000759
992, 326.625299999999982, 326.634800000007601
993, 326.425200000000018, 326.434800000007613
994, 326.225099999999998, 326.234800000007624
995, 326.024999999999977, 326.034800000007635
996, 325.824900000000014, 325.834800000007647
997, 325.624799999999993, 325.634800000007658
998, 325.438499999999976, 325.434800000007669
999, 325.217699999999979, 325.234800000007681
1000, 325.024499999999989, 325.034800000007692
