#! time [s],	camera1/temperature_degC,	laser1/line1/measured_power,	laser1/line1/set_power,	laser2/line1/measured_power,	laser2/line1/set_power,	stagex/position,	stagex/velocity,	stagey/position,	stagey/velocity,	stagez/position,	stagez/velocity,	transmission/line1/measured_power,	transmission/line1/set_power
427.284,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
427.873,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
428.441,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
428.983,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
429.547,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
430.106,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
430.662,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
431.22,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
431.77,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
432.373,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
432.933,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
433.482,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
434.05,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
434.598,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
435.158,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
435.719,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
436.269,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
436.876,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
437.421,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
438.001,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
438.581,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
439.141,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
439.692,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
440.252,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
440.841,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
441.41,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
441.959,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
442.515,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
443.145,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
443.709,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
444.28,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
444.861,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
445.421,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
445.98,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
446.534,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
447.142,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
447.724,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
448.306,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
448.883,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
449.437,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
450.011,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
450.602,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
451.186,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
451.75,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
452.301,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
452.902,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
453.453,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
454.013,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
454.612,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
455.236,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
455.802,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
456.394,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
456.954,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
457.518,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
458.126,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
458.713,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
459.297,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
459.897,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
460.462,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
461.041,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
461.649,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
462.241,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
462.798,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
463.417,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
463.992,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
464.595,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
465.184,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
465.802,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
466.433,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
467.029,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
467.609,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
468.204,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
468.808,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
469.396,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
470.007,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
470.591,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
471.184,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
471.781,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
472.374,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
472.985,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
473.572,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
474.163,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
474.768,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
475.358,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
475.954,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
476.548,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
477.144,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
477.768,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
478.332,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
478.943,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
479.535,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
480.129,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
480.741,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
481.314,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
481.921,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
482.521,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
483.108,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
483.709,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
484.293,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
484.904,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
485.488,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
486.094,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
486.684,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
487.3,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
487.925,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
488.512,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
489.113,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
489.701,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
490.311,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
490.939,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
491.531,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
492.132,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
492.723,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
493.343,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
493.954,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
494.551,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
495.192,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
495.788,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
496.38,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
496.973,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
497.575,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
498.169,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
498.72,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
499.286,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
499.841,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
500.393,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
500.954,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
501.51,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
502.102,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
502.664,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
503.212,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
503.818,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
504.382,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
504.932,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
505.497,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
506.039,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
506.613,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
507.155,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
507.721,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
508.318,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
508.91,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
509.477,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
